week,week_start,channel,median,lo,hi,revenue
165,2019-01-14,Print,9309.135739407306,203.7469133872748,80604.30895584094,2554828.33333333
165,2019-01-14,Facebook,13005.030947785322,354.1153743099247,74817.74819836953,2554828.33333333
165,2019-01-14,Search,128433.69039853042,12439.458629157489,347107.2258355874,2554828.33333333
166,2019-01-21,Baseline,1753906.1045791907,,,1959706.66666667
166,2019-01-21,TV,27901.495960475844,2851.530659577028,108635.66669002936,1959706.66666667
166,2019-01-21,Out-of-home,30617.31898315984,1155.6974913647075,117910.23833436564,1959706.66666667
166,2019-01-21,Print,24877.265245270937,1876.5402983098224,101737.7323839318,1959706.66666667
166,2019-01-21,Facebook,53127.75626955307,9731.978647441392,126858.32579044143,1959706.66666667
166,2019-01-21,Search,121306.9176358929,11802.56530277748,335718.5141634653,1959706.66666667
167,2019-01-28,Baseline,1967792.9430149663,,,2424486.66666667
167,2019-01-28,TV,225798.5047349463,125658.07867056932,333495.4436774651,2424486.66666667
167,2019-01-28,Out-of-home,16298.171635535824,214.98527094978945,93446.67437230978,2424486.66666667
167,2019-01-28,Print,6055.345243669944,55.13106385445759,74285.05648546694,2424486.66666667
167,2019-01-28,Facebook,16871.272305170085,747.2560375498854,75337.93294869005,2424486.66666667
167,2019-01-28,Search,123803.01647226236,12010.422348856242,338414.35936009494,2424486.66666667
168,2019-02-04,Baseline,1723324.125661341,,,1953060.0
168,2019-02-04,TV,55289.64757831014,10008.525028451948,153531.45589089437,1953060.0
168,2019-02-04,Out-of-home,8410.423944401435,32.28469958727392,72769.85752547183,1953060.0
168,2019-02-04,Print,33351.96558054713,3398.980409864357,110559.06883594509,1953060.0
168,2019-02-04,Facebook,4732.0996134952,36.536243273017526,51373.5720893638,1953060.0
168,2019-02-04,Search,120246.30181933891,11686.917944747893,332609.113568434,1953060.0
169,2019-02-11,Baseline,1731610.9577718938,,,2086935.0
169,2019-02-11,TV,123293.21098588729,42439.48441554233,235736.89597789364,2086935.0
169,2019-02-11,Out-of-home,4327.050857239754,4.585363630985127,58675.39271631019,2086935.0
169,2019-02-11,Print,17966.75580840202,908.4513403025356,95093.53462165307,2086935.0
169,2019-02-11,Facebook,38414.56402077727,5161.529975374899,105181.5180269359,2086935.0
169,2019-02-11,Search,53256.86441297154,2003.59796756847,261147.8956481604,2086935.0
170,2019-02-18,Baseline,1517224.0626794389,,,1675816.66666667
170,2019-02-18,TV,25525.18234918608,2608.7640388057603,99786.4959950504,1675816.66666667
170,2019-02-18,Out-of-home,2203.2068025212902,0.6091923234052752,46136.38791945341,1675816.66666667
170,2019-02-18,Print,8812.906706857435,173.96829844946785,78882.56652250624,1675816.66666667
170,2019-02-18,Facebook,11386.119166313156,372.427764024129,62311.198834706775,1675816.66666667
170,2019-02-18,Search,23012.31457402177,78.64083634582549,210872.5130862135,1675816.66666667
171,2019-02-25,Baseline,1619016.5330774004,,,1976413.33333333
171,2019-02-25,TV,153587.08776472113,62609.56097442104,268134.6652423736,1976413.33333333
171,2019-02-25,Out-of-home,31785.48011741373,1276.9762487666376,117945.24574630214,1976413.33333333
171,2019-02-25,Print,7581.661501145667,135.452424484779,72281.67891319761,1976413.33333333
171,2019-02-25,Facebook,3127.5117184525934,17.050312507576987,39949.28386771091,1976413.33333333
171,2019-02-25,Search,87233.66585194763,8976.274345839962,257068.43244793988,1976413.33333333
172,2019-03-04,Baseline,1355494.109841947,,,1480760.0
172,2019-03-04,TV,33214.89680530183,4064.1164775300417,115484.51403373622,1480760.0
172,2019-03-04,Out-of-home,16836.767043739994,245.08594200137247,92906.81833559948,1480760.0
172,2019-03-04,Print,1886.824509263176,3.2988488889647707,54089.36173455405,1480760.0
172,2019-03-04,Facebook,873.8351516693162,0.8139373346274853,28090.46039993406,1480760.0
172,2019-03-04,Search,91724.71679424708,9132.680657693008,267571.5371848951,1480760.0
173,2019-03-11,Baseline,1275043.9030709793,,,1425500.0
173,2019-03-11,TV,61869.51380588513,11782.41781742105,165471.55085282295,1425500.0
173,2019-03-11,Out-of-home,9042.85810728444,38.82301993869535,73945.69835247632,1425500.0
173,2019-03-11,Print,476.9192370201554,0.0636120211152399,38977.20094014496,1425500.0
173,2019-03-11,Facebook,236.220928820601,0.0328806367949011,19089.90561720922,1425500.0
173,2019-03-11,Search,89122.58725749188,8769.356772833611,266024.92788273335,1425500.0
174,2019-03-18,Baseline,1096650.171488056,,,1156860.0
174,2019-03-18,TV,11700.662471461368,705.1563108039219,65103.84556519042,1156860.0
174,2019-03-18,Out-of-home,4630.109177684817,5.722214559879969,58308.83199804949,1156860.0
174,2019-03-18,Print,117.45187926045976,0.0010236603786341,28506.52779598717,1156860.0
174,2019-03-18,Facebook,87498.51947032398,20493.42921770385,175515.98478757907,1156860.0
174,2019-03-18,Search,79026.22750105963,7861.350130643147,250642.27401180912,1156860.0
175,2019-03-25,Baseline,1155607.0632519051,,,1252230.0
175,2019-03-25,TV,39136.50382882271,4683.657436201364,133718.82824615127,1252230.0
175,2019-03-25,Out-of-home,10994.317973454694,122.00082409676118,72909.60714368105,1252230.0
175,2019-03-25,Print,29.87320796235176,1.6730911176011928e-05,20236.125830116085,1252230.0
175,2019-03-25,Facebook,31695.16466781817,2637.6272951097635,94952.48316537873,1252230.0
175,2019-03-25,Search,80268.85656503438,8004.814426730015,249018.2401449317,1252230.0
176,2019-04-01,Baseline,1139750.7775311442,,,1209373.33333333
176,2019-04-01,TV,7056.984410386973,302.8318820192822,49974.8961896741,1209373.33333333
176,2019-04-01,Out-of-home,5486.027744322935,19.5011015617298,57559.31965260501,1209373.33333333
176,2019-04-01,Print,7.926629311724674,2.602214943547574e-07,14591.674177683915,1209373.33333333
176,2019-04-01,Facebook,63357.219878478885,13039.629620479573,140078.22531556283,1209373.33333333
176,2019-04-01,Search,79905.00364616702,7983.681625206134,246779.49309810868,1209373.33333333
177,2019-04-08,Baseline,1042622.058429298,,,1183801.66666667
177,2019-04-08,TV,285697.45001714816,186548.6979380144,389588.2457231521,1183801.66666667
177,2019-04-08,Out-of-home,6156.906074758314,32.513555635148144,58023.84336677319,1183801.66666667
177,2019-04-08,Print,2.065652492756613,4.667901640969912e-09,10463.421487509073,1183801.66666667
177,2019-04-08,Facebook,21147.348983953125,1108.2574537494224,81373.46383961126,1183801.66666667
177,2019-04-08,Search,77114.43635436488,7810.298588837697,243220.97367828304,1183801.66666667
178,2019-04-15,Baseline,914177.33809581,,,918593.333333333
178,2019-04-15,TV,77935.04753645934,17773.493069927958,187717.334004344,918593.333333333
178,2019-04-15,Out-of-home,3055.469797430638,5.44353065916494,46177.80175618962,918593.333333333
178,2019-04-15,Print,21808.896053788616,1471.969055813424,92561.60250667873,918593.333333333
178,2019-04-15,Facebook,6049.112453857785,54.30243694759599,53872.07289480262,918593.333333333
178,2019-04-15,Search,70156.77252626786,7022.706722637397,235205.4291073282,918593.333333333
179,2019-04-22,Baseline,938647.0081759588,,,2303595.0
179,2019-04-22,TV,66791.53847494585,14608.605124099986,169290.70566961,2303595.0
179,2019-04-22,Out-of-home,1476.242819951412,0.7204125635493941,35309.74276232699,2303595.0
179,2019-04-22,Print,5178.364194318703,48.455085555834,62261.29150317632,2303595.0
179,2019-04-22,Facebook,31103.89463677427,3408.94825053578,93179.28873509908,2303595.0
179,2019-04-22,Search,66969.20498134565,6670.39047427709,228032.9266408876,2303595.0
180,2019-04-29,Baseline,863861.2487678188,,,890675.0
180,2019-04-29,TV,12736.355625888791,764.5344900374337,68125.7278094317,890675.0
180,2019-04-29,Out-of-home,755.5659881685599,0.090438486900346,28040.160055308825,890675.0
180,2019-04-29,Print,77111.6597380658,14588.670447780743,162218.19497548704,890675.0
180,2019-04-29,Facebook,50874.0965120555,9033.05451023891,122521.21485014843,890675.0
180,2019-04-29,Search,61691.32360217151,6092.666121072002,220912.1169898274,890675.0
181,2019-05-06,Baseline,946705.8079139262,,,989913.333333334
181,2019-05-06,TV,41530.48644871879,5421.76048278443,137460.1286632207,989913.333333334
181,2019-05-06,Out-of-home,379.179112053401,0.0138545374729481,22618.088688277363,989913.333333334
181,2019-05-06,Print,22463.923695685407,1005.6628959469527,110578.64380744813,989913.333333334
181,2019-05-06,Facebook,16027.886915323586,678.6288506281958,71972.64438985828,989913.333333334
181,2019-05-06,Search,70192.93846366141,7306.294541754215,226606.24447072597,989913.333333334
182,2019-05-13,Baseline,887259.9572253784,,,915791.666666667
182,2019-05-13,TV,7549.774453144064,337.0920434550891,51810.03115776854,915791.666666667
182,2019-05-13,Out-of-home,199.0007665834229,0.0019242491993713,18116.03420739709,915791.666666667
182,2019-05-13,Print,23502.199613047094,1579.7992768495417,105192.7211602424,915791.666666667
182,2019-05-13,Facebook,95234.8862878343,22779.977782665384,184866.9201873284,915791.666666667
182,2019-05-13,Search,26600.117344402028,588.0082299376381,183328.7574964181,915791.666666667
183,2019-05-20,Baseline,707405.5860216696,,,746205.0
183,2019-05-20,TV,211097.41958528128,109715.6929123014,321479.19569103786,746205.0
183,2019-05-20,Out-of-home,8257.410365875232,79.17526729903744,63143.75123069951,746205.0
183,2019-05-20,Print,34186.83115402059,3677.232358772402,116038.6958772393,746205.0
183,2019-05-20,Facebook,35811.6793937483,3066.332488664393,104588.17818170694,746205.0
183,2019-05-20,Search,10361.581425134527,18.765769063752938,148316.11854023742,746205.0
184,2019-05-27,Baseline,732936.2920697462,,,723785.0
184,2019-05-27,TV,50387.10778425411,8631.752503678461,144799.7807352722,723785.0
184,2019-05-27,Out-of-home,8667.73871205693,79.23827146905394,64807.05402733338,723785.0
184,2019-05-27,Print,8690.883077603992,106.73874848475906,84966.8359063792,723785.0
184,2019-05-27,Facebook,10679.30552963405,171.47640150806302,69876.39937089881,723785.0
184,2019-05-27,Search,40849.26407731217,3524.236699832028,173741.91355037282,723785.0
185,2019-06-03,Baseline,851240.1650870679,,,903125.0
185,2019-06-03,TV,9496.4523529067,399.7337440083538,61041.94600212512,903125.0
185,2019-06-03,Out-of-home,4378.134361688879,13.382364353329606,50262.99070091965,903125.0
185,2019-06-03,Print,13988.795467335394,531.447522554321,87082.89637959692,903125.0
185,2019-06-03,Facebook,3055.7140332116933,7.658359193230693,48707.306831656926,903125.0
185,2019-06-03,Search,55038.22774332517,5569.146028467545,192386.13811344685,903125.0
186,2019-06-10,Baseline,665613.6408675858,,,672250.0
186,2019-06-10,TV,1675.9969057907265,16.422777047332126,24767.04590297259,672250.0
186,2019-06-10,Out-of-home,2171.662008556817,2.067719253887872,39220.68856130402,672250.0
186,2019-06-10,Print,3445.96193027743,12.659567008922116,65884.71129294229,672250.0
186,2019-06-10,Facebook,2196.788088545023,12.609735507597538,38105.43235519885,672250.0
186,2019-06-10,Search,47191.16054649088,4245.87816097724,187049.51002894915,672250.0
187,2019-06-17,Baseline,702744.7144409943,,,739783.333333334
187,2019-06-17,TV,297.833314712953,0.6762631388318712,9876.24026219452,739783.333333334
187,2019-06-17,Out-of-home,1088.7505037845212,0.2734462270850693,29987.51881905125,739783.333333334
187,2019-06-17,Print,879.0506225113804,0.2418465334573661,48662.95071297452,739783.333333334
187,2019-06-17,Facebook,584.0765713256186,0.531415363473999,26049.259118901413,739783.333333334
187,2019-06-17,Search,49481.16772731416,4658.721682497546,188483.5354844088,739783.333333334
188,2019-06-24,Baseline,735805.2223704641,,,831833.333333334
188,2019-06-24,TV,61602.47822696723,10039.205028416627,169859.1464367095,831833.333333334
188,2019-06-24,Out-of-home,536.5427232061302,0.0367339227599218,23033.06039108681,831833.333333334
188,2019-06-24,Print,219.0961019974764,0.0041407268363285,35663.372148605595,831833.333333334
188,2019-06-24,Facebook,156.5477179739878,0.0216663207135728,18420.32480764713,831833.333333334
188,2019-06-24,Search,50877.18926221662,4776.266362194087,191342.31381125303,831833.333333334
189,2019-07-01,Baseline,827922.2148633148,,,939896.666666667
189,2019-07-01,TV,11247.974160704996,659.1897144965935,64636.655464969954,939896.666666667
189,2019-07-01,Out-of-home,277.9463494959806,0.0048168028317902,18621.78708941854,939896.666666667
189,2019-07-01,Print,56.58048637557913,6.440434491389257e-05,25208.899105702727,939896.666666667
189,2019-07-01,Facebook,42.75988753550524,0.0008769713663725,12215.504929174813,939896.666666667
189,2019-07-01,Search,60028.91394985,6155.531210770663,203671.82511754695,939896.666666667
190,2019-07-08,Baseline,800755.3653107521,,,946510.0
190,2019-07-08,TV,55362.035319040966,8688.836317130928,159375.05617453417,946510.0
190,2019-07-08,Out-of-home,141.85406600655529,0.000593275105639,14399.133039845068,946510.0
190,2019-07-08,Print,14.934133038443814,1.129832433063812e-06,18792.88841034677,946510.0
190,2019-07-08,Facebook,11.33891218784383,4.314775585391277e-05,8591.17152535348,946510.0
190,2019-07-08,Search,61572.91755888047,6280.899367033665,207176.07124723587,946510.0
191,2019-07-15,Baseline,893133.0708481856,,,1063913.33333333
191,2019-07-15,TV,10101.642667224798,566.170765740617,61039.30889343133,1063913.33333333
191,2019-07-15,Out-of-home,51721.85529006165,3983.087380986289,151783.94113462622,1063913.33333333
191,2019-07-15,Print,3.892905645377376,1.8381920372249533e-08,13534.586809078652,1063913.33333333
191,2019-07-15,Facebook,2.9759185483787505,1.7330273936018397e-06,5974.350374974699,1063913.33333333
191,2019-07-15,Search,72423.71005891883,7508.728482011043,221992.45618077996,1063913.33333333
192,2019-07-22,Baseline,1002091.069746966,,,1278223.33333333
192,2019-07-22,TV,110410.0558680449,31103.5656710653,225450.2485028652,1278223.33333333
192,2019-07-22,Out-of-home,29644.935982347022,832.4843946313076,119956.2587831026,1278223.33333333
192,2019-07-22,Print,0.9834891302704706,2.76486258145221e-10,10065.625275968998,1278223.33333333
192,2019-07-22,Facebook,45885.25601859126,6595.932323759189,118836.34781110298,1278223.33333333
192,2019-07-22,Search,79345.56946943441,8152.12699230395,236038.57032406668,1278223.33333333
193,2019-07-29,Baseline,1222633.6675265457,,,1500828.33333333
193,2019-07-29,TV,21921.24408361721,2097.3982993442205,91708.72903075682,1500828.33333333
193,2019-07-29,Out-of-home,45880.24342570332,2728.951007647602,144543.84816248552,1500828.33333333
193,2019-07-29,Print,0.2392983547628908,4.02834256849514e-12,6389.378813362066,1500828.33333333
193,2019-07-29,Facebook,14065.628935262852,620.7957533668397,63532.72551526813,1500828.33333333
193,2019-07-29,Search,87316.73248769902,8722.037968671226,252241.11919962763,1500828.33333333
194,2019-08-05,Baseline,1381597.459683221,,,1843118.33333333
194,2019-08-05,TV,119277.44873341148,36683.93541654512,234279.2367905824,1843118.33333333
194,2019-08-05,Out-of-home,25842.698875855414,486.9143431839977,116047.39269288856,1843118.33333333
194,2019-08-05,Print,0.0601220502563187,6.728297143964102e-14,4647.7996864451925,1843118.33333333
194,2019-08-05,Facebook,146226.73619809526,37347.024767624775,278843.8860575066,1843118.33333333
194,2019-08-05,Search,96125.99920784064,9449.148656110763,268963.1767465756,1843118.33333333
195,2019-08-12,Baseline,1190271.671323683,,,1443773.33333333
195,2019-08-12,TV,24163.191649870656,2443.606159547214,96924.66314656955,1443773.33333333
195,2019-08-12,Out-of-home,42448.26479887435,2276.0116575673865,141105.3038843514,1443773.33333333
195,2019-08-12,Print,0.0143508177094671,9.58471569965656e-16,3067.337299593384,1443773.33333333
195,2019-08-12,Facebook,73491.0149419796,10660.582539352075,167163.63953651563,1443773.33333333
195,2019-08-12,Search,38733.14719818493,1181.8161387999485,207015.0553252312,1443773.33333333
196,2019-08-19,Baseline,1144641.585778512,,,1397435.0
196,2019-08-19,TV,4501.6232613167895,110.34633116341718,38387.48102493568,1397435.0
196,2019-08-19,Out-of-home,23590.216175010297,403.1894595361382,112379.77457310236,1397435.0
196,2019-08-19,Print,23465.17496541996,1661.7255560519195,94654.91352731732,1397435.0
196,2019-08-19,Facebook,129356.3192499284,32541.48891315827,244411.3368227485,1397435.0
196,2019-08-19,Search,15858.172955566091,41.300798471275606,167674.84231084242,1397435.0
197,2019-08-26,Baseline,1586324.796450305,,,1930413.33333333
197,2019-08-26,TV,786.7580061731167,4.439584109817766,14613.387338126957,1930413.33333333
197,2019-08-26,Out-of-home,44325.61511933418,2571.090572216275,144183.97799889496,1930413.33333333
197,2019-08-26,Print,5568.794919028662,56.91670513558402,63325.015108667845,1930413.33333333
197,2019-08-26,Facebook,58243.5671434446,6393.391315053833,153183.41340643796,1930413.33333333
197,2019-08-26,Search,87867.74666600468,9020.307329603604,241929.622398194,1930413.33333333
198,2019-09-02,Baseline,1663784.9645661225,,,2106968.33333333
198,2019-09-02,TV,2988.893250793498,53.60806017869232,35494.79301091679,2106968.33333333
198,2019-09-02,Out-of-home,24928.060879370176,446.1709507012981,115151.88561478713,2106968.33333333
198,2019-09-02,Print,82684.69623304444,16323.759083635709,169417.84652443914,2106968.33333333
198,2019-09-02,Facebook,81975.98698272352,17675.56524307645,171487.769499698,2106968.33333333
198,2019-09-02,Search,103645.416027076,10498.638978116318,280188.4855274703,2106968.33333333
199,2019-09-09,Baseline,1719644.174934108,,,2233758.33333333
199,2019-09-09,TV,289959.0406579231,190542.72844456616,393879.5046997948,2233758.33333333
199,2019-09-09,Out-of-home,18670.614716492528,286.5507914359304,102181.24086854325,2233758.33333333
199,2019-09-09,Print,24538.144864133443,1247.1978811505746,113282.21540142714,2233758.33333333
199,2019-09-09,Facebook,29610.10383268319,1770.7611135012482,109206.971123361,2233758.33333333
199,2019-09-09,Search,111817.01207964277,11159.02625920086,300895.38391348947,2233758.33333333
200,2019-09-16,Baseline,2049245.0801811847,,,2575148.33333333
200,2019-09-16,TV,79780.67980090469,18470.573318867708,189985.99404195911,2575148.33333333
200,2019-09-16,Out-of-home,22758.55529306494,534.1776554827835,106824.58054628588,2575148.33333333
200,2019-09-16,Print,90848.66498910994,18936.696140351283,180949.0274251451,2575148.33333333
200,2019-09-16,Facebook,35391.386026217566,4490.016092799696,105468.44899619868,2575148.33333333
200,2019-09-16,Search,121777.50067802754,11948.502538749675,324295.69596699,2575148.33333333
201,2019-09-23,Baseline,1987042.51968404,,,2510951.66666667
201,2019-09-23,TV,213200.0468352648,116271.3382435797,322427.9870822141,2510951.66666667
201,2019-09-23,Out-of-home,12024.28889134433,89.49669179065462,84558.6872679276,2510951.66666667
201,2019-09-23,Print,27686.08971490973,1528.046485026809,123447.65473782312,2510951.66666667
201,2019-09-23,Facebook,10389.06280579049,254.56530383188468,69845.6392323984,2510951.66666667
201,2019-09-23,Search,123104.01069833664,12025.031213746004,332559.3835404333,2510951.66666667
202,2019-09-30,Baseline,1869507.3626750305,,,2275620.0
202,2019-09-30,TV,51411.90817146941,8635.810190903578,147674.61158146814,2275620.0
202,2019-09-30,Out-of-home,35898.08670183418,1577.8321447229755,128556.2582795286,2275620.0
202,2019-09-30,Print,108165.16542111304,23045.952232302672,209179.90221999664,2275620.0
202,2019-09-30,Facebook,2912.6501188333505,12.195764295842352,50347.66650778483,2275620.0
202,2019-09-30,Search,121773.34991282532,11903.782389309255,331276.55731693696,2275620.0
203,2019-10-07,Baseline,2022355.6255743564,,,2505161.66666667
203,2019-10-07,TV,164285.81160251403,73278.11076415291,277171.0000515921,2505161.66666667
203,2019-10-07,Out-of-home,19417.577952032934,300.1942722869955,102135.95254724036,2505161.66666667
203,2019-10-07,Print,36103.17587502966,2621.7905542023595,136764.75556659373,2505161.66666667
203,2019-10-07,Facebook,139600.2224081156,35711.62573049423,264419.891512951,2505161.66666667
203,2019-10-07,Search,123622.42958551546,12020.813650421076,336389.75483374455,2505161.66666667
204,2019-10-14,Baseline,2051125.753695736,,,2456240.0
204,2019-10-14,TV,36275.750361895945,4830.5826205189705,121756.89564315676,2456240.0
204,2019-10-14,Out-of-home,38466.634938887786,1888.9901700273715,132543.52424590368,2456240.0
204,2019-10-14,Print,112140.92269588946,24286.27130260147,217387.8604235376,2456240.0
204,2019-10-14,Facebook,67362.51519064509,9226.733479224313,157539.92278052127,2456240.0
204,2019-10-14,Search,123426.2071011326,11987.469458136802,336541.79690874164,2456240.0
205,2019-10-21,Baseline,1868514.8205551547,,,2182825.0
205,2019-10-21,TV,169689.560806623,76707.4735213191,283030.1055531439,2182825.0
205,2019-10-21,Out-of-home,21183.760961397173,339.39041710456263,105594.86682756396,2182825.0
205,2019-10-21,Print,38185.79582304196,2880.0307588642263,143037.5644114646,2182825.0
205,2019-10-21,Facebook,88055.53596286409,19897.865476825264,178659.68663489254,2182825.0
205,2019-10-21,Search,119783.72520807217,11654.823850738794,330666.3345669147,2182825.0
206,2019-10-28,Baseline,2112859.4166458845,,,2377706.66666667
206,2019-10-28,TV,66799.28184421224,15309.91900523742,167760.6941166429,2377706.66666667
206,2019-10-28,Out-of-home,20113.94631219965,371.4356909961272,101513.94612345113,2377706.66666667
206,2019-10-28,Print,30312.823377586225,2438.3904289643497,125703.62124382883,2377706.66666667
206,2019-10-28,Facebook,32901.683370736755,2169.639931959038,112696.56863573071,2377706.66666667
206,2019-10-28,Search,123200.41253968798,11939.23573533716,335663.81718641927,2377706.66666667
207,2019-11-04,Baseline,2387894.1797858262,,,2732825.0
207,2019-11-04,TV,44934.48866582114,7098.946618361897,138130.34085486789,2732825.0
207,2019-11-04,Out-of-home,10567.029379109024,62.82550491509042,80604.99547163463,2732825.0
207,2019-11-04,Print,33097.16255108673,3197.7734381404857,121032.7857682304,2732825.0
207,2019-11-04,Facebook,10048.01680768112,115.3159153555102,75878.14347642461,2732825.0
207,2019-11-04,Search,130246.82375408385,12540.799270589236,349722.82663464674,2732825.0
208,2019-11-11,Baseline,2456781.3743608645,,,2767788.33333333
208,2019-11-11,TV,8255.304620080493,386.8356057117175,53970.12220279868,2767788.33333333
208,2019-11-11,Out-of-home,5547.211959016937,8.56715882124621,64409.34457806266,2767788.33333333
208,2019-11-11,Print,8617.613256271661,85.94247226368753,92156.41912990244,2767788.33333333
208,2019-11-11,Facebook,133422.724668712,34248.72752802091,252369.7363513667,2767788.33333333
208,2019-11-11,Search,60328.746820603934,2674.5584933594064,269711.9095380881,2767788.33333333
